username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Karl Bode,14922908,"Seattle, WA",2023-01-23 17:54:06,"I appreciate the press belatedly acknowledging that college tiktok bans aren't justified by any, you know, facts. a… https://t.co/AnPRl0sjrI",1,Twitter Web App,
Paul Merges,35078469,"Redmond, WA",2023-01-23 17:39:25,@MikeBara333 @BigKev509 @Joe_Fann Florida Gator fan here.  Richardson is no where near ready to play in the NFL.  H… https://t.co/Ihk2pcuOaT,0,Twitter Web App,
Steve,1435650052261769222,"Seattle, WA",2023-01-23 17:38:22,@BSSportsbook @NjTank99 The group health premiums at Barstool are putting someone’s kids through college,0,Twitter for iPhone,
Kristen Mag,194596555,"Seattle, WA",2023-01-23 17:33:12,@ajlamesa And it will all just lead to more college mandates. 🙄,0,Twitter for iPad,
MulderItsMe,1179454709418999808,"Seattle, WA",2023-01-23 17:04:58,"@RobertKennedyJr These are protein based, like Novavax for CV19. Anyways, I stopped my college age daughter from fi… https://t.co/amMnKy7PEc",0,Twitter for iPhone,
Jana Mohr Lone,239641070,"Seattle, Washington",2023-01-23 17:00:00,Ideas for bringing philosophy into schools @platoorg https://t.co/CsSVKJuI4Y,1,TweetDeck,
G. Willow Wilson,32652567,Mostly Seattle,2023-01-23 16:56:43,We don't do college the right way anymore,0,Twitter Web App,
Steve Otteson,28214463,"Redmond, WA",2023-01-23 16:45:19,@JanuaryEmily It depends on the game and the situation. I like how baseball and college football never ends in a ti… https://t.co/4Mb2XrWlcW,0,Twitter Web App,
Daniel Newton (he/him),270131568,"Seattle, WA",2023-01-23 16:39:02,@RealJohnShoe @PramilaJayapal A lot of older people used them like 30 year CD investment bc they usually double in… https://t.co/Oqurd511V4,0,Twitter Web App,
Katie,2820780839,"Seattle, WA",2023-01-23 16:27:21,people severely underestimate how badly depression can impact everything about a person. until I finally found my c… https://t.co/qaCBtfiaF9,0,Twitter for iPhone,
Steve’s Mastercard,262124065,"Seattle, WA",2023-01-23 16:25:22,@NipseyHoussle Those numbers would have worked in 1960 when they were in college lol,0,Twitter for iPhone,
Fran Tomlinson,1531796665,"Capitol Hill, Washington",2023-01-23 16:19:51,"DeSantis apparently is not interested in “a fully aware, educated population capable of functioning as competent ci… https://t.co/oTRYE65woE",0,Twitter for iPhone,
William Nelson,598561912,"Seattle, WA",2023-01-23 16:19:28,Meet The 2023 Class: RB London Montgomery #rb #montgomery https://t.co/pIdIwOsI9x,0,RSS Masher - Dev,
Kimoha,1143351105864134657,"Seattle, WA",2023-01-23 16:18:15,@Elvis_Localman What a coincidence. Just 2 days ago I asked my friend. I have some people joining college and I did… https://t.co/3D8ohU4OvU,0,Twitter for Android,
Scott Eklund,149020323,Seattle,2023-01-23 15:49:00,"Dawgman Recruiting Blog - Weekend Visitors List, Woof Watch, Prospect Updates @chris_fetters @kimgrinolds… https://t.co/Tk0nYrWST6",5,Twitter Web App,
SPENCER GROUP INTERNATIONAL,984561702959120384,"Seattle, WA",2023-01-23 15:21:48,California could lead another charge in college athlete pay with its latest proposed bill https://t.co/kLN9FiNadC,0,Twitter for iPhone,
ONLINE CHEMISTRY TUTOR (HW/CLASS/EXAM HELP) 📚,1408858617135177728,"Seattle, WA",2023-01-23 15:21:32,"Need help with general, Organic, inorganic, advanced, Orgo chem, online class, college and University level chemist… https://t.co/wgmMjhUn3z",0,Twitter for Android,
Hammer and Rails,80185620,From sea to shining sea,2023-01-23 15:20:08,I say this every week but I appreciate that @SethDavisHoops gives us his full explanation of his AP ballot each wee… https://t.co/ceHoHDoAaI,2,Twitter for iPhone,
William Nelson,598561912,"Seattle, WA",2023-01-23 15:13:47,Indoor Football League signs another former Ohio State player ⚽ #stateplayer #indoorfootball https://t.co/bNgzcAF8pB,0,RSS Masher - Dev,
seattle newswire,1517978818132135936,"Seattle, Washington",2023-01-23 15:05:00,"Half of WA college students face food or housing insecurity, survey finds  - Seattle Times https://t.co/aeOVln0mPr",0,seattlebrief,
Kristen Mag,194596555,"Seattle, WA",2023-01-23 14:59:51,College booster study: ‘The risk of severe side effects from boosters exceeds risk of hospitalization in college ag… https://t.co/Kxk8TNuASS,5,Twitter for iPad,
James Donaldson,18369566,Seattle,2023-01-23 14:54:27,"In one of the biggest upsets of the college basketball season, Temple stunned No. 1 Houston on Sunday for its first… https://t.co/quipp4dVBk",0,Blog2Social APP,
Frankie JC,1307377507688042496,"Kirkland, WA",2023-01-23 14:42:54,@NFLRookieWatxh That’s cause Saban can’t see the potential when it isn’t some 4 or 5 star ⭐️ recruit. Don’t get me… https://t.co/WZCVOV0Nvr,0,Twitter for iPhone,
Scott Eklund,149020323,Seattle,2023-01-23 14:32:06,Utah Commit Enjoys Visit To Montlake @chris_fetters @kimgrinolds @dawgman247 @jackmccauley_ @JoshuaWodka… https://t.co/y9SuLRJiFD,6,Twitter Web App,
Tony Castricone,27857455,"Seattle, WA",2023-01-23 14:10:10,"“He is as close to universally liked as anyone in his profession can be.” -⁦@SethDavisHoops⁩ 

Only met him once fo… https://t.co/zdT76gCXr3",0,Twitter for iPhone,
William Nelson,598561912,"Seattle, WA",2023-01-23 14:08:03,MMQB - Can Penn State Make the Playoffs? #theplayoffs #mmqb https://t.co/MAVPtQ6VoS,0,RSS Masher - Dev,
David Locke,1608969244242497537,"Redmond, WA",2023-01-23 14:04:43,Yes - Teach for America was never going to be the solution to the struggles of low-SES schools. But I also think th… https://t.co/d2eaadSIG2,0,Twitter for iPhone,
Cascadia College,637305892,"Bothell, WA",2023-01-23 13:58:19,🐻The Cascadia College Foundation Scholarship cycle is open! The process is simple – complete one online application… https://t.co/pqnqTek8kM,0,Sendible,
TAMAR'A,1717547976,"Seattle, WA",2023-01-23 13:41:43,"I just feel sorry for people that don't get #Bitcoin 

and I didn't even go to college long. 

~ t",0,Twitter for Android,
Toni McClory,828320209593184256,"Seattle, WA",2023-01-23 13:40:21,"In blocking an AP Black studies course, DeSantis tells us who he is https://t.co/jdqhsKBj3i",0,Twitter for iPhone,
Petra Boynton,82953204,Sussex by the Sea,2023-01-23 13:26:26,Depressing to see almost 15 years since the Royal College of Medicine committed to address this very issue at a con… https://t.co/gXYX3YJxQ8,1,Twitter Web App,
William Nelson,598561912,"Seattle, WA",2023-01-23 13:12:28,Is College Worth It? How To Calculate Your ROI 📏 🎓 💡 #worthit #thequestion https://t.co/CSUEarjgqD,0,RSS Masher - Dev,
Cameron Lee Cowan M.A.,18222504,"Seattle, WA",2023-01-23 13:11:23,"@levi_pendragon I worked out in one of these in college, it was great!",0,Twitter for iPhone,
William Nelson,598561912,"Seattle, WA",2023-01-23 13:07:24,WATCH: Five-star Georgia safety spotted wearing Ohio State gear 👁 🔎 #thegear #looksgood https://t.co/f4IbKaBBVj,0,RSS Masher - Dev,
Grey's Anatomy Bot,1310349669331951616,Seattle,2023-01-23 13:00:17,"When you were a kid, it was Halloween candy. You hid it from your parents and ate it until you got sick. In college… https://t.co/sLSqyiiZMY",0,GreysAnatomyBot,
William Nelson,598561912,"Seattle, WA",2023-01-23 12:06:55,Former Sooner Joe Mixon runs wild against Buffalo in Divisional Game 🐻 🃏 #strongday #joemixon https://t.co/hTySnK16iO,0,RSS Masher - Dev,
Kaustubh Duraphe,56113332,"Seattle, WA",2023-01-23 11:07:11,@Ravisutanjani It’s cruelty to hire those students fresh out of the college campuses only to fire them in a few mon… https://t.co/nb6vluaOFF,0,Twitter for iPhone,
Shoreline Area News,87492088,Shoreline,2023-01-23 09:41:38,Shoreline resident honored as recipient of 2023 Diamond Award from the UW College of Engineering… https://t.co/ZDlrWiVfHf,0,Twitter Web App,
THEE #JackOfAllLanterns,1342661613988446209,"Seattle, WA",2023-01-23 09:15:50,@moalusi_victor Good to hear. I say this bc I was fairly antipathic towards the Israel-Palestinian conflict. Even i… https://t.co/HSiMTNSRg8,0,Twitter for Android,
jeffie tR,1464814870797377537,"Seattle, WA",2023-01-23 09:04:22,@DGLval Go college,0,Twitter for iPhone,
Colin Patrick,872184130519285760,"Seattle, WA",2023-01-23 07:29:47,"@JimWalshLD19 That has shown to decrease graduation and college enrollment rates, as well as escalate non-violent s… https://t.co/U8Yqw11weg",0,Twitter Web App,
Eric Sullivan,2272071421,"Seattle, WA",2023-01-23 07:27:49,@WrongsToWrite Be wary of college’s value,0,Twitter for iPhone,
Timothy Kviz,15256833,"Seattle, WA",2023-01-23 07:05:26,@MaximusVesuvius @RogueMorose @theoliveranwar It’s only taught in college by choice 👍🏻,0,Twitter for iPhone,
Alexander the Fine,1654501484,Seattle,2023-01-23 06:50:42,"@DaddyRolleda1 Y: The Last Man and Runaways were both favorites of mine, and for a while I read every Vertigo book.… https://t.co/lH4LNMGyFj",0,Twitter Web App,
Tony Bianco,15842835,"Bellevue, WA",2023-01-23 06:50:42,"@Raverrevolution @ColinYurcisin Exactly. College is great for higher end technical degrees (doctors, lawyers, etc).… https://t.co/TTHT8XcSZh",0,Twitter for iPhone,
Adam Lee Spencer,2359243855,"Seattle, WA",2023-01-23 06:43:02,New California bill pushes for college sports revenue sharing https://t.co/g8sJSbAAJg,0,Twitter for iPhone,
Coach Kap,1157931732378611712,"Bellevue, Washington",2023-01-23 06:28:12,@RonFilipkowski Looks an awful lot like former college basketball coach Pat Kennedy. https://t.co/V3sMUw8zfT,0,Twitter for iPhone,
Росія іди нахуй 💸🇺🇸🌐🏗 ⚛️,17570098,"Seattle, WA",2023-01-23 06:20:47,"@wwwojtekk I’m sorry, what does he even want them doing that they need a college degree for?",0,Twitter for iPad,
CowPowMonly He/Him (parody) 🏳️‍⚧️,763847817710350336,Seattle,2023-01-23 06:08:39,@shaneystreams @EmilioEmm I used to go to forbidden planet so much in college ❤️,0,Twitter for Android,
ben nibbler,35227097,Seattle,2023-01-23 05:26:17,@sungura_mclever @noonenowhere39 @normcharlatan At the college level all bets are off. Students are more mature and… https://t.co/9XfdiPSnJZ,0,Twitter for iPhone,
ben nibbler,35227097,Seattle,2023-01-23 05:23:35,"@sungura_mclever @noonenowhere39 @normcharlatan I misspoke earlier, ANY expert will generally be a poor teacher. An… https://t.co/yO9xxAmRsQ",0,Twitter for iPhone,
Malcontent News,1106714618183835648,"Kirkland, WA",2023-01-23 04:53:04,"The first deputy chairman of the United Russia faction in the State Duma, Dmitry Vyatkin wants to end teaching abou… https://t.co/DDg52jN4Fw",3,Twitter Web App,
David Marx,2211601081,"Seattle, WA",2023-01-23 04:44:53,"@deKxi @advadnoun ""if it weren't for my horse, I wouldn't have spent that year in college...""",0,Twitter Web App,
Ethan T,1699735542,"Seattle, WA",2023-01-23 04:34:52,@fritzpape I had a college professor who would play increments of this movie before class started (since the writer… https://t.co/eeW6Bny1vj,0,Twitter for iPhone,
porter ☭,1371344914487779328,"Seattle, WA",2023-01-23 04:34:13,"@Tattoosbyanya Its funny bc it is accessible, apprenticeships are free 99% of the time lol. Way More accessible tha… https://t.co/ar8ps9lvbt",0,Twitter for iPhone,
Ross Timbrook Black Lives Matter,2157327462,"Seattle, WA",2023-01-23 04:27:42,"@LSUUnis It’s okay, no one cares about college baseball.",0,Twitter for iPhone,
Aviral Aggarwal,2351971878,"Bellevue, WA",2023-01-23 03:26:41,@aaditkamat @debarghya_das @CSPopoff Btw Google started as a college project. Just saying :) https://t.co/3EvxUDdyUL,0,Twitter for iPhone,
Eric Berlin,973681,"Seattle, WA",2023-01-23 03:23:17,"@steviemctweets One of my first jobs out of college, I worked for Scholastic on Broadway around Prince St. My boss… https://t.co/FgyyuvyJWT",0,Twitter Web App,
Leaking the Liberal Agenda,15324048,Seattle,2023-01-23 03:13:00,"@7Veritas4 @Santos4Congress Can you really blame him, since he's so used to seeing titles in quotes? You know, like… https://t.co/9iKZp0p4FR",2,Twitter Web App,
"Sara Nikravan, MD, FASE, FCCM",949155039553073152,"Seattle, WA",2023-01-23 03:12:03,So proud to be inducted Fellow of the American College of Critical Care Medicine tonight. What an honor to serve an… https://t.co/KeR5RxyMQe,6,Twitter for iPhone,
BowTiedShark,1392351094139875328,Under the sea,2023-01-23 03:02:19,"@BowTiedBull Want to become a gym millionaire? here's the recipe 

Open gym in middle of affluent suburbs
Train HS/… https://t.co/rwQVCmNZKP",0,Twitter Web App,
lucky. 💚,768998336971968512,"Seattle, WA",2023-01-23 03:00:38,"@Not918dee i been on heem since college, got his jersey n everything 😭 he literally is next up",0,Twitter for iPhone,
Timothy Kviz,15256833,"Seattle, WA",2023-01-23 02:49:12,@MaximusVesuvius @theoliveranwar It’s only taught in college 👍🏻,0,Twitter for iPhone,
darren,20022180,"Seattle, WA",2023-01-23 02:47:24,"@Brian_Lomax @minakimes can’t fire the owner, mccarthy is demonstrated ass and jerruh went out and outbid some junior college for him.",0,Twitter for iPhone,
James McDaniel,22460507,"Seattle, WA",2023-01-23 02:40:29,"@UberVoop @GundamIsHere That these vigilantes patrolled the campus of Evergreen College some years ago, armed with… https://t.co/X36cLIn4I1",0,Twitter for iPhone,
Luke Arkins,292089245,Seattle,2023-01-23 02:23:09,Currently putting finishing touches on a piece about Ty France. It’ll be addressing his HBP history and two other c… https://t.co/ugdiDv5jJ6,1,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-23 02:15:24,"Mater Dei DBs either received a Husky scholarship offer or passed on one this past week. 

https://t.co/t3zI0Qgd0L",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-23 02:15:11,"Mater Dei DBs either received a Husky scholarship offer or passed on one this past week. 

https://t.co/RtTBSLGMDq",0,Twitter Web App,
Liz,27096827,"Seattle, WA",2023-01-23 01:54:16,@ameliaism USG also asks for college and law school transcripts (for lawyers) and doesn’t pay commiserate COL takin… https://t.co/oB6fEQeL5C,0,Twitter for iPhone,
Colin Patrick,872184130519285760,"Seattle, WA",2023-01-23 01:52:03,"@JimWalshLD19 https://t.co/J5pz6Oz01a

Presence of SROs lead to a 2.5% decrease in graduation rates and 4% decrease in college enrollment.",0,Twitter Web App,
Timothy Kviz,15256833,"Seattle, WA",2023-01-23 01:38:29,"@MaximusVesuvius @theoliveranwar Well, considering those things are only taught in college and have nothing to do w… https://t.co/bbxg0ZBP1o",0,Twitter for iPhone,
Dave Gayle,3285926454,"Seattle, WA",2023-01-23 01:29:18,@davidhogg111 Use your fame to get the 18-26 vote out. College students barely vote and they can change the country… https://t.co/SqlrMMjm6c,0,Twitter Web App,
mikefly562,14551641,"Redmond, WA",2023-01-23 01:28:11,@davidhogg111 @CrucibleArms I know a lot of young people that refuse to have kids here in the USA…awful health care… https://t.co/ICNvVKJ0ww,0,Twitter for iPhone,
Shaun with a U,597005165,"Lynnwood, WA",2023-01-23 01:27:19,@hawk_lovr Just like I was wasted when George Fant played for the Seahawks &amp; announcers would always mention he played college basketball,0,Twitter for iPhone,
Chris Okroy,57087441,"Seattle, WA",2023-01-23 01:23:25,@epurdy Michelle has never seen it (didn’t you go to college together?). Need to watch with her soon.,0,Twitter for iPhone,
CocoMac7,1521553707187544066,"Seattle, WA",2023-01-23 01:06:26,@meezy2fast We would LOVE to see you on Husky Field. But its hard to say 'no' to a scholarship.  Pray. You'll get y… https://t.co/4nZlv9xDFZ,0,Twitter for Android,
Micah Baldwin,5469512,"Seattle, WA",2023-01-23 01:00:34,"Day 6/100 a story about a college party  

https://t.co/iRvIOrte8e https://t.co/xVTS5Ezzny",0,Twitter for iPhone,
SeattlePD Nora3,743524081,"Seattle, WA",2023-01-23 00:54:01,"Beat: N3, BURGLARY - NON RESIDENTIAL/COMMERCIAL at 100XX BLOCK OF COLLEGE WY N reported on 1/22/2023 2:27 PM, Call# 23000021017",0,SPD Beat N3,
Shawn (Mallo),21215573,"Seattle, WA",2023-01-23 00:42:58,"@gator_pete 100%

Each generation has the ""safe bets"" that you could supposedly make. But ever since I got out of c… https://t.co/7bzVCldpvc",0,Twitter Web App,
Rambo,359793195,"Seattle, WA",2023-01-23 00:24:52,@rinkumathew @JonahDispatch Went to college in downtown Portland.  This makes me sad.,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-23 00:15:42,"Huskies have jumped in the fray for a Maryland high school edge rusher, who looks intimidating enough. 
https://t.co/TfeqVY8w9P",0,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-23 00:12:29,"Huskies have jumped in the fray for a Maryland high school edge rusher, who looks intimidating enough. 
https://t.co/Ot0ajsEv8o",0,Twitter Web App,
The Who Dey Conglomerate,1206288849212780544,"Seattle, WA",2023-01-23 00:02:53,@TheCyleMaidment @AlexAnstedCFB Those guys didn’t play together in college,0,Twitter for iPhone,
Adam,97267957,"Seattle, WA",2023-01-22 23:40:41,NFL playoffs are fun but I miss college 🏈 https://t.co/TMhio4WbkT,0,Twitter for iPhone,
Matthew Gattozzi 📷 Photos and Videos for Brands,235823015,"Seattle, WA",2023-01-22 23:19:30,"@Jack_Raines @chrishlad A great founder that I know who also has an MBA @MattMullenax.

Also other great companies… https://t.co/QEN7lkQWqA",0,Twitter for iPhone,
Sean Gillespie,2683152019,"Seattle, Washington",2023-01-22 22:58:47,@Dixie3Flatline omg! I loved that place! I went there all the time too from 2010-2013. I saw children of bodom ther… https://t.co/lNLUkrEsKF,0,Twitter for iPhone,
Scott Eklund,149020323,Seattle,2023-01-22 22:58:32,Elite 2025 Wideout Phillip Bell Enjoys Montlake Visit @chris_fetters @kimgrinolds @dawgman247 @jackmccauley_… https://t.co/XgLtbaKK8K,2,Twitter Web App,
SPENCER GROUP INTERNATIONAL,984561702959120384,"Seattle, WA",2023-01-22 22:57:47,Calif. bill proposes college sports revenue sharing https://t.co/8RJFN9tVpG,0,Twitter Web App,
Ven”BIGKAT” Aiyer,1224940706810122241,,2023-01-22 22:54:17,@JoeyB @Real10jayy__ Super Proud of you guys. Win the Lombardi this year🙌🔥 You guys &amp; @JJettas2 are the real great… https://t.co/ArKc19lwpE,0,Twitter for iPhone,
jennifer s.🏳️‍🌈🐕🤓🌎🎭,954164450679865344,"Seattle, WA",2023-01-22 22:46:46,"@Canaansdad1987 India. went to college near NYC &amp; visited a lot. During rush hours, talk about crowded, shoulder to… https://t.co/eetF5yLOgv",0,Twitter for iPhone,
Kristen Mag,194596555,"Seattle, WA",2023-01-22 22:42:37,@NCM4Ever Search back through the replies on my anti-college mandate tweets. I’m sure you’ll find a few. 😉,0,Twitter for iPad,
Graham Crow,16076937,"Bellevue, WA",2023-01-22 22:41:03,"@StoneLarry @heygoldy This would be a big loss. Understandable, though.  Like sending your kid to college.  You kno… https://t.co/b7j7VyO0ll",0,Twitter for Android,
JO1111,905483895931527168,"Bellevue, WA",2023-01-22 22:38:42,@GeeScottSr I only caught on about halfway through his last year in college but I don’t remember seeing a college Q… https://t.co/LGSyCVwiEb,0,Twitter for iPad,
James Donaldson,18369566,Seattle,2023-01-22 22:38:35,"CBS Sports Graphic

        The most notable result from Saturday's jam-packed schedule was TCU's stunning 83-60 wi… https://t.co/eQXZtX2JVw",0,Blog2Social APP,
ris,217326533,Seattle,2023-01-22 22:35:42,Me as a recent college grad https://t.co/vsGLxLrtwF,0,Twitter for iPhone,
Ethan Davenport🌽🌽🌽🌽,750173103976689664,"Seattle,WA",2023-01-22 22:30:25,"@RoyMueller13 @ninaturner Better transit, healthcare, tuition free college, high speed rail, walkable cities, legal… https://t.co/EaymkIAozZ",0,Twitter for Android,
emi💋++,1459620321158336512,"Seattle, WA",2023-01-22 22:19:21,One more week of college apps &amp; im done,0,Twitter for iPhone,
Alayna._Multi,1522901523608526853,Seattle,2023-01-22 22:14:41,@Jayecane i'm a senior preparing for college rn our situation is so bad i can't even focus on school cause all i th… https://t.co/hdofsx2jdC,0,Twitter Web App,
galaxyplswin,1559787698117681152,"Seattle, WA",2023-01-22 22:02:11,@dontakeherfromx He's watching college basketball he doesn't even know the score of that game,0,Twitter for Android,
🌿 semiprofessional nature queer 🌿,26429463,"Seattle, WA",2023-01-22 21:49:23,@johnbattle117 I should really read Calvino again because I first read Invisible Cities in college in a class where… https://t.co/lA8zj2U9JI,0,Twitter Web App,
Dr. Kaitlin Rasmussen,1066118097566920704,"Seattle, WA",2023-01-22 21:48:20,have a pitch for a “Why Doesn’t STEM Curricula Teach Empathy?” article whomst want to hear why we need to include g… https://t.co/N9ne5wsFFF,1,Twitter for iPhone,
Alayna._Multi,1522901523608526853,Seattle,2023-01-22 21:45:44,"@OttoMatticBaby i'm in senior year rn preparing for college,managing 2 jobs(i got fired from 1 cause they demanded… https://t.co/P9QRIleE2o",0,Twitter Web App,
Cheech n Jon,19897529,Seattle,2023-01-22 21:33:44,@plies @rodimusprime Ed Reed is big on cleanliness. He thinks it shows you what type of professional/person you are… https://t.co/2YisPhxqph,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-22 21:26:39,"Huskies try to rebuild Hawaii recruiting pipeline, offer elite OL.
https://t.co/BSKsGA6Noq",2,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-22 21:26:29,"Huskies try to rebuild Hawaii recruiting pipeline, offer elite OL.
https://t.co/JJIaBGmXbH",0,Twitter Web App,
M. Nicole Nazzaro,1488556069412433922,Seattle,2023-01-22 21:24:06,@CterminiPhD Totally get this. I’m a 2nd-career scientist and just about needed to stash a barf bag in my car when… https://t.co/4KUgrpIFTX,0,Twitter Web App,
Scott Eklund,149020323,Seattle,2023-01-22 21:23:10,"Highly-Rated 2024 Nor Cal QB Austin Mack Talks UW Visit, Decision Timeline @chris_fetters @kimgrinolds @dawgman247… https://t.co/eKJEI3SJP3",4,Twitter Web App,
Snuggleslug,181538006,Beyond The Sea,2023-01-22 21:21:10,"@Darthcoakley Yeah! It's wild to think about Joker and Morgana living elsewhere, Haru and Makoto going off to colle… https://t.co/3UBQE3SONI",0,Twitter for Android,
KIRO Newsradio 97.3 FM🎙,20990445,"Seattle, Washington",2023-01-22 21:15:00,A new survey of Washington college students finds that about HALF of respondents have experienced food and/or housi… https://t.co/H8awilsnQb,1,TweetDeck,
Alayna._Multi,1522901523608526853,Seattle,2023-01-22 21:13:16,@pulte i'm a senior preparing for college rn our situation is so bad i can't even focus on school cause all i think… https://t.co/pQ9dNJDTAE,0,Twitter Web App,
Vanessa Alvarez,16494284,"Seattle, WA",2023-01-22 21:06:49,"@Austen 1. Public - Alternate Learning Project
2. Very low
3. 2 out of 6 (including the counselor who pushed me to… https://t.co/kmDWk0FLD5",0,Twitter for iPhone,
Savage,855818467,"Seattle, WA",2023-01-22 21:05:12,Ah yes nobody recognized the talent in…*checks notes*…a 4 star QB signed by one of the best college programs in the… https://t.co/6M8WxSysA3,0,Twitter for iPhone,
myPRwire,3987328893,"Bellevue, WA",2023-01-22 20:57:20,A 20-year-old popular TikTok creator says he's using hot spots and a sprinter van equipped with Starlink to work ar… https://t.co/s5HoFr8PyS,0,IFTTT,
chris,21261087,"Redmond, WA",2023-01-22 20:50:08,@JonRothstein If he was not of Asian ethnicity would he still be the Yao Ming of college basketball?,0,Twitter for Android,
gia,62412015,SEATTLE,2023-01-22 20:48:44,@pangaeafan midwest solidarity since iowa cant ever get out of college leagues 🤧,0,Twitter for iPhone,
UnintentionalGail QuintVaxxed,1267574503783030785,Puget Sound,2023-01-22 20:46:11,"@itsmerku Our 2 kids do, still in college at 20 and 24. We get along well and love having them here- but when they… https://t.co/CPJKv7vPPd",0,Twitter for iPhone,
Blue Roses,558038941,"Seattle, WA",2023-01-22 20:45:51,"@itsmerku well, they go away to college for 4 years and after that get a job and get their own place because they have to",0,Twitter Web App,
Jeraun Hairston jr.,981041646472126464,"Seattle, WA",2023-01-22 20:33:57,"@Eddie_Steele97 @Sackatchewan2 @TBlazer5AS1 I played community little league, then sanctioned HS ball, then sanctioned college ball.",0,Twitter for iPhone,
Mic Flont,28048319,Seattle,2023-01-22 20:27:19,@b0bfather @UFLORIDAJOE @AlexAnstedCFB Does better only exist in college? Hes asking relative to this moment. Also… https://t.co/whFOFucdEP,0,Twitter Web App,
Jeraun Hairston jr.,981041646472126464,"Seattle, WA",2023-01-22 20:22:32,@Eddie_Steele97 @Sackatchewan2 @TBlazer5AS1 I was actually in contact with the BC lions towards the end of my colle… https://t.co/FEQ0jtjtwT,0,Twitter for iPhone,
JanetScoop,1148705415909105664,"Seattle, WA",2023-01-22 20:22:30,are teen shows all making it seem like it's super easy to be successful right out of college or is it just Grownish being ridiculous??,0,Twitter Web App,
C H A R I S M A,1576096270183456768,"Redmond, WA",2023-01-22 20:20:54,"@DylanOgline $17.50-$20/hr to work at micky D’s blows my mind tho.  Good for the workers 👍💙, food service is under… https://t.co/PKfkel7Adx",0,Twitter for iPhone,
Xavier Bailey,1431793901879234565,"Seattle, WA",2023-01-22 20:15:42,Xavier Bailey mid season highlights 6’6 combo guard North Idaho college 2022-2023 @JucoRecruiting @David_JucoAdv… https://t.co/peYjRJriyq,7,Twitter for iPhone,
Talents West,1074791894377410560,"5800 4th ave s, seattle Wa 98108",2023-01-22 20:13:32,"No easier way to make #money for #college than dancing, Talents West has openings for #adult entertainers! The offi… https://t.co/XjxwjbzaZT",2,Twitter for iPhone,
Kristen Mag,194596555,"Seattle, WA",2023-01-22 20:03:11,@stark_ravin_mad @sadams_s @PollyStrife1 @mehdirhasan We were talking about what it means to be “antivax.” The pape… https://t.co/9J91x21z9c,0,Twitter for iPad,
Ric Lewis,11994972,"Seattle, WA",2023-01-22 19:53:24,"@DigitalBlkHippy Public high school, religious college.",0,Twitter for Android,
🎉'Hozier Fan' (New and Improved)🎉,1231471464777273344,"Seattle, WA",2023-01-22 19:32:14,@thecaitdiaries @radlittleman Girl all I said was it was a nice apartment for a college student and you've been goi… https://t.co/giESRC3uDL,0,Twitter for Android,
🎉'Hozier Fan' (New and Improved)🎉,1231471464777273344,"Seattle, WA",2023-01-22 19:29:07,"@thecaitdiaries @radlittleman Alternatively, what are YOU doing on a tweet that doesn't even mention you? Why are y… https://t.co/x2dcGUmoj8",1,Twitter for Android,
Narthan Gibson,1213005786181357568,,2023-01-22 19:17:44,Going to Kalamazoo College for the bomb ass name,0,Twitter for Android,
Narthan Gibson,1213005786181357568,,2023-01-22 19:17:26,Sorry about this Maddie but I'm gonna make one college tweet because there's a college that has a silly name.,0,Twitter for Android,
Kristen Mag,194596555,"Seattle, WA",2023-01-22 19:03:58,"@sadams_s @PollyStrife1 @mehdirhasan This paper examines the ethics, risks and benefits of college booster mandates… https://t.co/8pWtMI9sIr",0,Twitter for iPad,
Kara🏳️‍⚧️ (Rejuvenation Arc),17272619,Unceded Duamish Land (Seattle),2023-01-22 18:58:16,@HRM_Kristin_I Either college food court or professional parkour ninja?,0,Twitter for Android,
High in Seattle (PhD/DEng),905833478452682753,"Seattle, WA",2023-01-22 18:48:28,@MADcHATTER5150 @ginacarano I lost my best friend in college. It’s a dull numbness you carry with you through the rest of your life.,1,Twitter for iPhone,
Andy Stevens 🇺🇸,914961984101113860,"Bothell, WA",2023-01-22 18:47:47,"@curtinsea @danielwinlander *College campuses*
I see it as the pendulum swinging too far the other direction.",0,Twitter Web App,
Miss Lily Green 💫 Seattle,1313576900606844928,"Seattle, WA",2023-01-22 18:43:56,@katiedimartin @lastpositivist I studied so much in college when I was going to see the barista I had a massive cru… https://t.co/bAvhORwGmI,0,Twitter for iPhone,
Dan Raley,304967071,Seattle,2023-01-22 18:40:42,"While UW basketball was at its worst on Saturday night, ex-Husky Marcus Tsohonis was at his best for Long Beach Sta… https://t.co/EyoAMr5f0N",1,Twitter Web App,
Dan Raley,915438553428922368,Seattle,2023-01-22 18:40:30,"While UW basketball was at its worst on Saturday night, ex-Husky Marcus Tsohonis was at his best for Long Beach Sta… https://t.co/tRiKzTOHU0",0,Twitter Web App,
Donny,278899384,"Seattle, WA",2023-01-22 18:34:05,I keep having that dream where I'm in college and I kind of forgot to go to this one class and to do any of its ass… https://t.co/QOW2wFUErb,1,Twitter for Android,
