username,userid,profile_location,created_at,text,retweet_count,source,coordinates
everydaynyc,29796861,"manhattan, ny",2023-01-24 18:35:55,@magus_vera @FLManBearPig @lorac328 Ohh and he is destroying your education system.   Banning books that discuss an… https://t.co/dbaGSJ88Wa,0,Twitter Web App,
jimmyjenkins#blm,878777849083252736,"Brooklyn, NY",2023-01-24 18:35:53,@BossBeach4 @Partypo88283312 @EbonySupremacy @raphousetv2 Are we much better We live in a country where Black peopl… https://t.co/uyRi2YEzM9,0,Twitter for iPhone,
🆆 ᵢfₑ 🆃 ₗᵢ 🅵ₑ  ㋡,793289478,"New York, USA",2023-01-24 18:35:48,"My son, who is in his first year of college is taking INTRODUCTION to Spanish 101. He has never spoken Spanish. His… https://t.co/MkrU5FYpUy",0,Twitter for iPhone,
𝓛𝓪𝓭𝔂⊹,1420588767556030464,"New York, USA",2023-01-24 18:35:36,"I don’t know why tho.

Is it because he was sexting men and women? He posted my nudes without consent on onlyfans?… https://t.co/DtkdGOGQGb",0,Twitter for iPhone,
Wall Street Journal Opinion,7228682,New York,2023-01-24 18:35:01,"To maintain its status as one of the finest research and educational institutions in the world, MIT must make a str… https://t.co/phiEYbH0d3",2,SocialFlow,
✨💕 Sober Babygirl 💕✨,847382107705954306,"New York, USA",2023-01-24 18:33:35,@nonotthatJFK That's why I have plans to go back to college baby! 😄,0,Twitter Web App,
DiedSuddenly,1586488838356029440,"Valley Stream, NY",2023-01-24 18:32:15,@DonCryptoDraper @ScottAdamsSays Try going to college,0,Twitter for iPhone,
Tina Snow❄️❄️,1030822469580537856,NEW YORK,2023-01-24 18:31:34,Lml this full time college student over here  👀 https://t.co/r8ENKayFFT,0,Twitter for iPhone,
Geoffrey Campbell,701488974439825410,"Astoria, Queens",2023-01-24 18:30:23,"@cologneloring RJ’s decision making in regards to when to be aggressive and when not to has improved imo, IQ’s defe… https://t.co/UgKLaIF8cC",0,Twitter for iPhone,
Ben,966722014911197184,"Bronxville, NY",2023-01-24 18:29:30,my college experience is defined by sitting at airport gates with my PlayStation in my lap while sweating under my… https://t.co/yrlJELq3H7,0,Twitter for iPhone,
Devita Davison,3228377505,New York,2023-01-24 18:28:59,There are sharp differences by race and ethnicity when it comes to the importance parents place on their children g… https://t.co/WwEP9WRmsH,0,Twitter Web App,
RGB,1433445628055629824,"New York, NY",2023-01-24 18:28:39,via @NYTimes ⁦@NYTSports⁩ ⁦@bruceschoenfeld⁩ ⁦@espn⁩ The answer to the student/athlete problem isn’t to excise the… https://t.co/Gi24RUzRhs,2,Twitter for iPhone,
Kaz,291985395,"New York, USA",2023-01-24 18:27:39,"@Komaniecki_R Playing in the Dallas cowboys stadium with our college marching band, met in high school band and jus… https://t.co/HZfDygpnCm",0,Twitter for iPhone,
Claudia P. Granados,22586019,"Newark, NJ",2023-01-24 18:26:46,"After 3 years I finally show up the library and I hear, “Claudia!  You’re back. Welcome!”

I FEEL seen. 😊 🥰 

The L… https://t.co/yZMACjPEgF",0,Twitter for iPhone,
Sophia Greene,829444926119239686,"New York, USA",2023-01-24 18:25:51,@sarahlugor For us it meant just making out 😂 and maybeeee a little second base but that’s it! When I learned in co… https://t.co/J4CMadomtt,0,Twitter for iPhone,
Sophia Greene,829444926119239686,"New York, USA",2023-01-24 18:24:43,"Funny story from my college days; I’d say hooked up whenever I made out w/some1. So freshman year, I told my friend… https://t.co/h72W8S0Nih",0,Twitter for iPhone,
Lori Kramer,4569868755,"New York, NY",2023-01-24 18:22:58,@KHGlasgow @JimLNeibaur @RedLikeLucille Ha! My college roommate and I still make this Lucy face to each other… https://t.co/UfjfbKpKvE,0,Twitter for iPad,
Pentap Writers,1402635877042442243,New York - USA,2023-01-24 18:20:20,"Get professional help on College and University Essays, Papers and online Classes. DM for help.

#su24 #su23 #su26… https://t.co/M5rpv5RcgK",0,Twitter Web App,
CouchCrack,3012129635,"New York, NY",2023-01-24 18:19:33,"@SenSchumer You're like a drunken college kid with a credit card, Its time for Mommy &amp; Daddy to take it away",0,Twitter Web App,
ｆｏｒ　ｓａｌｅ，　ｂａｂｙ　ｓｈｏｅｓ，　ｎｅｖｅｒ　ｗｏｒｎ．．．,1024953954558504960,"Brooklyn, NY",2023-01-24 18:16:09,@yeetnpark That was my nickname in college.,0,Twitter for iPhone,
Echo 🏳️‍🌈,796689691,"New York, USA",2023-01-24 18:15:19,@charmainederrr Yeah me and a couple friends from college saw them when they did their Pray For The Wicked Tour back in 2019.,0,Twitter for iPhone,
Zach Schiffman,374236151,"New York, NY",2023-01-24 18:14:44,I have classified documents too (screenshots of when I cyberbullied someone in college),1,Twitter Web App,
J3SS3,21048782,"Astoria, Queens",2023-01-24 18:13:22,It sucks how there were only like five overlapping years in which it was socially acceptable to be openly gay in co… https://t.co/U2eZh6dlTZ,0,Twitter for iPhone,
Daniel 🐢,494460186,NYC,2023-01-24 18:13:19,Last day of break before I start the new college semester https://t.co/utkUzZqr2g,0,Twitter for Android,
noor ✨ metlife n1,416395537,"New York, NY",2023-01-24 18:12:55,@deathbya1000ctz I wrote my college essay on fangirling I wish I could find it now lmfao,0,Twitter for iPhone,
Aoi | Momiji's Real Mom,38816901,"New York, NY",2023-01-24 18:08:26,Traveling all the way to your college only to find out that the new semester starts tomorrow and not today sounds e… https://t.co/kFAm4ydQA9,0,Twitter for Android,
Epoch Times Opinion,1217213360846069760,New York City,2023-01-24 18:05:01,"Opinion💭by Loretta Breuning

I’ve studied the Mafia for decades, and I was a college professor for 25 years.

I’ve… https://t.co/KxIl96c2mt",20,Buffer,
Christina Auriana,1355684799881629699,"New York, NY",2023-01-24 18:03:52,@LACarlos The way I wanted to go there in the WORST way. One of my most treasured sweatshirts that I still have and… https://t.co/sRb5tenxN8,0,Twitter for iPhone,
moncler,1268331315457331201,NYC🗽,2023-01-24 18:03:31,@ShalstR6M @derekkgraz pretty much every college white girl,0,Twitter for iPhone,
AriGreenberg.eth ⌐◨-◨,7340812,"Brooklyn, NY",2023-01-24 18:02:53,"@schlaf ❤️ 

Wait. No dating apps?

(My wife and I were set up on a blind date when we were both starting college).",0,Twitter for iPhone,
Huntington Helps,104648382,"Oradell, NJ",2023-01-24 18:01:33,"If your teen is headed to #college soon, it’s important to make sure they are prepared.

There are six essential sk… https://t.co/8vXUAgLLo8",0,SOCi ,
9/11 Memorial & Museum,19258235,"New York, NY",2023-01-24 18:01:01,We hosted a recent ceremony for @USMC Reservist Corporal Jostin Cornelia as he commissioned to 2nd Lieutenant. Thro… https://t.co/xZkIdYuqly,7,Hootsuite Inc.,
ItalianAmericanWomen,254134610,"New York, NY",2023-01-24 18:00:54,"College students, this is the last week to apply for a free trip to Italy! 🇮🇹
For more information and to see if yo… https://t.co/Zsu7Cl1YhJ",0,Canva,
Kim Nauer,314207052,New York City,2023-01-24 17:59:42,Comparing Your College Offers: A Beginner's Guide - https://t.co/NUM6QPJz2D,0,Mailchimp,
name like the wine,801348186,nyc,2023-01-24 17:59:17,see i thought this in high school and college and now i don’t remember my teenage years bc i think the sleep depriv… https://t.co/dyttFp2eHT,0,Twitter for iPhone,
Reverend Rotation🌹🏳️‍🌈🦄,51948665,"New York, New York",2023-01-24 17:56:29,"@DebCares4Iowa Religious zealots volunteer as poll workers and flip the numbers?

(I saw this happen once in colleg… https://t.co/DJz3FlOWt6",0,Twitter for iPhone,
Rob Womack,523368085,Yonkers,2023-01-24 17:55:10,@StephenM @k_ovfefe2 I would rather see the college applications and transcripts he's been hiding since he ran for office,0,Twitter Web App,
Neil Caffrey,922577419193724929,"Brooklyn, NY",2023-01-24 17:53:09,If This how Tyler Feel over a college rebounding record imagine how Kareem gone act when LeBron pass his ass 😭 https://t.co/MD8QgjTDoI,0,Twitter for iPhone,
Stephen Garone,1591387910,"Brooklyn, NY",2023-01-24 17:52:58,The old Red Building of the Central of Georgia Railway is part of the #Savannah College of Art and Design (#SCAD) i… https://t.co/ZUPA4ubZnD,0,Twitter Web App,
National Review,19417492,New York,2023-01-24 17:52:04,".@NR_Institute offers a juicy opportunity: a William F. Buckley Jr. Fellowship in Political Journalism. 

Recent co… https://t.co/bMpgoFjJ9Q",0,SocialFlow,
Party Time McSqueezy,1097046145,"Brooklyn, NY",2023-01-24 17:51:58,@woodwardsports Hell no. My 2nd fav team is the Steelers and bush is the worst member of that defense by a large ma… https://t.co/P5Ixa3UEd2,0,Twitter for iPhone,
Reject Modernity,332104681,"Brooklyn, NY",2023-01-24 17:51:14,@AuntiesBlocc Buddy wrote a college thesis wtf,0,Twitter for iPhone,
Ham on Wry,1443767646655336449,Lost and Faust,2023-01-24 17:47:08,Looks like the 'participation medal' generation is exiting college. https://t.co/tIQ64Fcwdc https://t.co/VCxx1gYMlq,0,Twitter for Android,
Chris S. Cornell,28506300,New York,2023-01-24 17:44:12,On the road with my wife in Maryland. This morning we went out for an easy (&amp; fun) 8-miler on a scenic running/bike… https://t.co/mJWNQ77QYj,0,Twitter for iPhone,
BigBossRabbit,906290253052485632,"New York, USA",2023-01-24 17:41:26,"College starts back up today. I didn't really take advantage of this month I had off, but this summer I will.

I ki… https://t.co/JIw6HMRQhC",1,Twitter for Android,
EzeBearded!!!,1593871504432943104,New york ,2023-01-24 17:40:51,@UMFanAugdahl Maybe because they’re the best at everything and the most consistent program in the history of colleg… https://t.co/qRcsJBXljk,0,Twitter for iPhone,
@cestmoigab,36721409,New York,2023-01-24 17:39:01,@nathaliejacoby1 The electoral college.,0,Twitter Web App,
Nishat,1084489713845719041,"Queens, NYC",2023-01-24 17:37:06,@LI_politic_guy College tomorrow 😔,0,Twitter Web App,
JRM,1320041631920328711,"Manhattan, NY",2023-01-24 17:33:05,@CalltoActivism Ending the electoral college,0,Twitter for iPhone,
GiveInternet.org 🌍,906954562229215232,"New York, USA",2023-01-24 17:33:01,"Struggling with procrastination? You're not alone.

50% of college students feel the same. 

But it's time to break… https://t.co/WgKK7ZxxRv",0,Buffer,
Annie Abrams,4113953859,NYC,2023-01-24 17:32:55,"@ejfourni To put it mildly, I share your concerns. And there’s no reason a 9th-grader should worry about passing an exam for college credit.",2,Twitter Web App,
NAIOP NYC,235288320,"New York, NY",2023-01-24 17:32:30,NAIOP is excited to host a career panel with @BaruchCollege. Baruch Students and NAIOP Developing Leader members ar… https://t.co/tc3D3DVEXW,0,Twitter Web App,
Matthew Zeitlin,12263542,New York,2023-01-24 17:30:54,"anyway, biden wins the popular vote by two, republicans flip five senate seats and win the electoral college is by no means off the table",1,Twitter Web App,
Xiara ❤️‍🔥,1613754095474450433,"New York, NY",2023-01-24 17:30:14,"Taking a marketing class, maybe real estate, getting my cdl license, going to college for psychology, i have a lot… https://t.co/d6GcxNTAqq",0,Twitter for iPhone,
Dr. Kara Maloney,734055725941526534,"New York, USA",2023-01-24 17:29:29,"So, if your college becomes a university, does that mean you get a raise? Asking for a friend.",0,Twitter Web App,
monica.,712595816,"Roselle, NJ",2023-01-24 17:27:30,@brownskinn_0 Girll😭😭 I know how to use the @ button but seriously my college friend called me to help her put bets in,0,Twitter for iPhone,
The Spun,211617691,"Hoboken, NJ",2023-01-24 17:25:19,"This is different.
https://t.co/0WqNYLMhdp",1,Agorapulse app,
cel,38271202,"New York, USA",2023-01-24 17:22:42,@MadScientistFF Not sure about quitting as much as I would want to. Would want to pay for college for my three kids… https://t.co/R4LKYYaPic,0,Twitter for iPhone,
Dr. Kat Cohen,735862818180861953,"New York, NY",2023-01-24 17:21:29,"Whether you have already hit ‘submit’ or are about to, waiting for admissions decisions can be stressful! 🫣 Here ar… https://t.co/KCCKSAK8im",1,Twitter Web App,
ria banerjee,1116358286692028416,"New York, NY",2023-01-24 17:19:05,"I collect horror stories about getting permissions, so I'd like to share that the archivists at King's College Camb… https://t.co/zJjlL6lmuF",0,Twitter Web App,
Nikki.V,1026530464788623360,"Bronx, NY",2023-01-24 17:14:18,Not dropping out of college was the smartest thing I ever did.,0,Twitter for iPhone,
Lenka 🍿✨️,847765825,"New York, USA",2023-01-24 17:11:26,"I went to a semi religious college and learnt about all religions and not just Christianity, so I had the chance of… https://t.co/BEI4rI1tz8",0,Twitter for Android,
2aDays,2896793564,"New York, NY",2023-01-24 17:11:03,"It's always #collegefootball season in our minds. And yes, we're looking ahead to this fall and yes, we're already… https://t.co/OgauxgqYhB",0,Sprout Social,
Echo4India,47981086,New York,2023-01-24 17:09:00,"@ThexyBeatht_2 We had different experiences then. ;) 

I miss college! Lol ;)",0,Twitter Web App,
Mad Hatter,467793290,New York City,2023-01-24 17:05:35,swung branch border wait cross cookies sky perfectly rabbit tone college volume probably small sentence,0,Ayrshare,
MTCA,219186081,New York City,2023-01-24 17:05:10,"Thank you so much, Trish!!! We greatly appreciate your kind words and can't wait to help more families through the… https://t.co/49ZflB8mFI",0,Loomly,
NFL Streams NBC TV,125242161,"New York, United States",2023-01-24 17:04:22,"Inside Joe Burrow's perfect January record: A look at the Bengals QB's amazing stats from NFL, college career… https://t.co/qN501e7pME",0,IFTTT,
Echo4India,47981086,New York,2023-01-24 17:03:47,@ThexyBeatht_2 Anytime after college you mean… ;),0,Twitter Web App,
(Taylor’s Version),272173788,"Manhattan, NY",2023-01-24 17:02:14,"@gdocking @NPerkins96 Being a back up after losing the starting job is not the same as being benched, there are lit… https://t.co/6mQVT1HbeO",0,Twitter for iPhone,
Roc,854727543051743233,"New York, NY",2023-01-24 17:02:14,"@JerryTurin Every year I was working and making money after college was better than any year before.

I love being an adult.",0,Twitter for iPhone,
My name is my name,145166883,"Brooklyn, NY",2023-01-24 17:01:27,Hansbrough was COOKING a lot of niggas in college,0,Twitter for iPhone,
Jon Blackwell (This Day in 1923),45266169,New York City,2023-01-24 16:58:55,"Jan. 24, 1923: The average student at Dartmouth College in New Hampshire puts in a grueling nine hours a day of wor… https://t.co/HlXqmdqHLm",4,OneUp App,
KG Law Group,1493341772960997378,"New York, New York",2023-01-24 16:57:01,Founding member Steven Krentsel graduated magna cum laude from City College of the City University of New York &amp; re… https://t.co/3tbkxc3hks,0,Buffer,
Image Cascade Books,956547560,"New York, New York",2023-01-24 16:55:23,"BOY Trouble! By Rosamond du Jardin - The summer before college, Tobey is all set for romantic summer evenings with… https://t.co/8rp7tzmHvc",0,Twitter for iPhone,
ƪ⁠(⁠‾⁠.⁠‾⁠“⁠)⁠┐,1499344852387270656,"New York, USA",2023-01-24 16:54:45,@jaicabajar college,0,Twitter for Android,
Tsarone,788876659827044352,"Brooklyn, NY",2023-01-24 16:54:38,@carlawalworth Hi Carla! Your comment immediately reminded me of something from a Psych 101 class in college. An ex… https://t.co/TaeiSZy9Vk,0,Twitter for Android,
Christine,360028702,Brooklyn,2023-01-24 16:52:51,"I'm going to a lecture on women's autobiography at Trinity College tonight.. what am I, the hot yet distressed prot… https://t.co/GWZczZC0Mf",0,Twitter Web App,
Grad School at Sinai,722817945575919616,"New York, NY",2023-01-24 16:52:10,Fifteen college students who participated in a 10-week research program may each have had different science interes… https://t.co/gEO60tiwS3,0,Sprout Social,
Ruth Franklin,44235372,"Brooklyn, NY",2023-01-24 16:50:54,"Path to Power Ch 12. LBJ graduates college, having already run a campaign for state senator. Hopkins, the candidate… https://t.co/pMqwxzgnis",0,Twitter Web App,
Paul-Paul,850303172,"New York, USA",2023-01-24 16:50:50,"@louise_a_martin Yup, went on college trip to Beijing, Shanghai, and Jinan...would definitely go back.",0,Twitter Web App,
Joe-J,2432750466,"New York, USA",2023-01-24 16:48:32,@jdcnawy It’s called Brooklyn’s best eats right next to Brooklyn college. Breakfast has always been my least favori… https://t.co/JDjOVkerRB,0,Twitter for iPhone,
les,167137166,Brooklyn ,2023-01-24 16:48:07,They all try to play G for prioritizing the extracurricular that got him college scholarships to the (family) resta… https://t.co/ecKKuxIk0k,0,Twitter for iPhone,
March Brothers Films Inc.,960346621996421120,"New York, NY",2023-01-24 16:47:58,@kelly_ques College football.,0,Twitter for Android,
NR Institute,1024535677,"New York, NY",2023-01-24 16:47:27,"""Our National Review Institute offers a juicy opportunity: a William F. Buckley Jr. Fellowship in Political Journal… https://t.co/S384baXBzL",0,Twitter Web App,
Kaplan College Prep,155670438,"New York, NY",2023-01-24 16:47:09,"Don’t be afraid to ask your potential college recruitment team questions directly - you’re making a big decision, a… https://t.co/zucQT9VBoi",1,Sprout Social,
cait ; ♡,1151694963383709703,coney island,2023-01-24 16:47:05,"im finally realizing that im not bad at math, all these years i just never had a teacher that i could understand -… https://t.co/u2uAB1QJbA",0,Twitter for iPhone,
Poppa Left,453208477,"East Orange, NJ",2023-01-24 16:45:30,"@EDemirNBA you’re a nba and college scout. Give me your thoughts on Duren entering the NBA, his progress so far, an… https://t.co/g9DLFEWaLf",0,Twitter for iPhone,
Michaeljjt,26132799,"New York, NY",2023-01-24 16:45:01,"@nycexpatmom I've sat in on college classrooms lately, and the amount of students claiming to use their laptops or… https://t.co/9S7ATbMqQh",0,Twitter Web App,
Jamaica Star,22678140,Jamaica,2023-01-24 16:45:00,"#StarSports: Former ISSA/GraceKennedy Boys and Girls' Athletics girls champions, Holmwood Technical showed early se… https://t.co/pOPIiLXU8z",0,Twitter Web App,
Yahoo News,7309052,New York City,2023-01-24 16:44:38,The Arkansas Teacher Corps recently shifted from recruiting newer college grads to helping teachers already working… https://t.co/KqzW350KLX,3,SocialFlow,
Ried Niziak,35296860,New York,2023-01-24 16:44:02,"@camjpatrick Yes, this way of teaching statistics doesn’t serve anyone. I am a math oriented person and when I was… https://t.co/qVkAmUfAod",0,Twitter for iPhone,
AA,25558124,New York,2023-01-24 16:42:39,"sorry but this literally might be the worst movie i have EVER seen, and i saw Tom Green's ""Freddy Got Fingered"" in… https://t.co/KB9Z8x5SkD",0,Twitter Web App,
Emma Vigeland,742453163098296320,"New York, NY",2023-01-24 16:42:06,"He tries to lay out this egalitarian vision of free blockchain education, one that is most importantly free from th… https://t.co/qPjEjGiO4q",3,Twitter Web App,
Porsha Grant,240360156,"New York, USA",2023-01-24 16:41:22,"APPLICATIONS AVAILABLE NOW! 
Disney College Program HBCU Cohort Powered by Disney on the Yard https://t.co/SKBoc9iCMx",1,Twitter Web App,
James Hewitt,84626755,New York,2023-01-24 16:40:05,Jeff McNeil should be on deck to receive contract extension: Jeff McNeil went from an unheralded college prospect t… https://t.co/ZQXcMMbpSm,0,dlvr.it,
Monroe College Express,883052904801869824,"Bronx, NY",2023-01-24 16:39:40,"This Saturday, January 28th, your @mcexpressmbb hosts the BCC Broncos inside Barclays Center!

Please see the relea… https://t.co/sLOIfq7ToV",1,Twitter Web App,
Gold Foundation,91156451,"Englewood Cliffs, NJ",2023-01-24 16:36:58,"Today! The GHHS Chapter at Burrell College @bcom_nm is hosting an online presentation: ""Understanding Alzheimer's a… https://t.co/QWIsDgTzmG",1,Twitter Web App,
ScorpioPapi845,1543651533841104896,New York City,2023-01-24 16:36:31,@JohnnyBSkol And the college OT because the red zone is the toughest part of the field to score you know,0,Twitter for iPhone,
Billionaireclubcollc.com,980467278385958912,"New York, USA",2023-01-24 16:35:42,Men’s College Basketball NET Rankings https://t.co/vmt6QGE7Q0  $CRM $DXY $NIO $BABA $BTC.X $ETH.X $BLK $COIN $BNB.X… https://t.co/lROObxXkfc,0,Twitter Web App,
Larissa 🐀,102477249,"Washington Heights, Manhattan",2023-01-24 16:33:00,@dieworkwear This is why I loved working at an independent intimate apparel boutique in college. We kept files on o… https://t.co/3tww1tbQpJ,0,Twitter for iPhone,
IvyShark,2351511557,"New York, USA",2023-01-24 16:31:49,SaycheeseDGTL: Men who drive supercars are more likely to have a small penis according to researchers from the depa… https://t.co/q0B8ZWUjRN,0,IFTTT,
The Jewish Voice,57417404,"New York, NY",2023-01-24 16:30:58,Man Gets 60 Years in Prison for Operating Sex Cult at NY’s Sarah Lawrence College - https://t.co/mgsswhmBPg… https://t.co/PpilhMMbBi,0,Twitter for iPhone,
shay miranda ✨,1155296269998395392,"New York, NY",2023-01-24 16:28:05,in case the kiddos wanna know what college is like https://t.co/jP4uD8TarF,0,Twitter for iPhone,
My name isn't,1205891941939978241,"New York, NY",2023-01-24 16:27:53,"@vmochama My highest scoring paper in College about ""A Political Economy Analysis of the war in DRC"" was written in… https://t.co/SdVSenHzO3",1,Twitter for Android,
ScorpioPapi845,1543651533841104896,New York City,2023-01-24 16:26:40,"@JohnnyBSkol Make it 12 man, one additional lineman 

College style overtime 

Shorten to 10 min Quarters",0,Twitter for iPhone,
🌹niraliberalism🌹,48487211,,2023-01-24 16:25:29,"In college, I took one set of classes that regarded the Great Moderation as a triumph of the Fed’s economic steward… https://t.co/tQWfapvymA",0,Twitter for iPhone,
Parker 💳,1519056967242850305,"New York, NY",2023-01-24 16:24:58,"@c_gro great point, that was always the issue with college all-nighters😂",0,Twitter Web App,
Yung T.J. Holmes,70133014,NYC,2023-01-24 16:24:30,"Shout out to the community service dude I had when I had to do probation hours back in college. 
I had to do like 2… https://t.co/EtzzHPwMjf",0,Twitter for iPhone,
2ndHalfPlays,960597079184863233,"Manhattan, NY",2023-01-24 16:24:04,"@MartinH38102703 College basketball. 

Miami vs Florida State",0,Twitter for iPhone,
SHOWTIME Basketball,1205584836540469249,"New York, NY",2023-01-24 16:17:47,"Dejounte Murray details his crazy pre-Draft process. Says teams questioned everyone, including his college janitor. https://t.co/IKtkUuMYXn",26,Twitter for iPhone,
leonie haimson,118530377,NYC,2023-01-24 16:17:35,"New survey: 30% of college students have used ChatGPT on written homework
    Of this group, close to 60% use it on… https://t.co/fdVHGxiM8p",3,Twitter Web App,
SportsGridRadio,4707072280,NYC,2023-01-24 16:15:45,"𝗖𝗼𝗹𝗹𝗲𝗴𝗲 𝗕𝗮𝘀𝗸𝗲𝘁𝗯𝗮𝗹𝗹 𝗣𝗶𝗰𝗸𝘀

@TheKevinWalsh and @RightSideVP previewed a TON of College Basketball matchups on The Ear… https://t.co/Op5OL08E5y",1,Wildmoka,
Chris Cadwell,480807750,"Brooklyn, New York",2023-01-24 16:14:26,@housleyd In college my house had a neighbor that put up a sign facing our house that said “stay the f*** off my la… https://t.co/hm9mkyW1Fd,0,Twitter for iPhone,
The 74,3301029022,"New York, NY",2023-01-24 16:11:00,Dunn &amp; Horne: Stealing from a computer may seem less harmful than stealing from a human. But ChatGPT is built on wr… https://t.co/a3n6JQ0qD6,0,Buffer,
Don't Tweet Your Heroes.,257218628,"Sunnyside, NYC",2023-01-24 16:10:01,"I love how in HS theater, they censor the simplest curse word and then like a year later in college, you're taking all your clothes off.",0,Twitter Web App,
magooby,1319042081927593985,new york,2023-01-24 16:08:47,my college still hasn’t accepted my financial aid and classes start tomorrow 🥲 if they don’t do it i’m canceling my classes lololol,0,Twitter for iPhone,
Bailee,405104805,"New York, USA",2023-01-24 16:08:31,@RosenZone This smells like college,0,Twitter for iPhone,
Scorey⛹🏽‍♂️,1024905633513046016,"Brooklyn, NY",2023-01-24 16:07:21,happy asf i aint got no college debt. niggas be having 80k+ debt like sheeeesh😮‍💨,0,Twitter for iPhone,
Brad,1033540835906863104,"New York, USA",2023-01-24 16:06:32,Damn she should of worked the college crowd https://t.co/Wg1Ycxty8N,1,Twitter for iPhone,
kitkat,1007812565005578241,NYC,2023-01-24 16:04:30,college friends &amp; hardworks that paid off https://t.co/x0cohkRlsj,0,Twitter for iPhone,
TC's Office of Teacher Education,847101508625842176,In the City of New York,2023-01-24 16:04:06,"""K-12 teacher training programs in colleges of education are another area where..provisions can reach into the coll… https://t.co/XZbswrHScV",0,Twitter Web App,
KareBearScare,940867947404365830,"Manhattan, NY",2023-01-24 16:03:58,@reeveslawstl @LizCGil That's VERY cool. It eventually pays just to be decent to everyone in this business - includ… https://t.co/GAxIOKKSs8,0,Twitter Web App,
Netherlands Consulate General in NY,253616392,"New York, NY",2023-01-24 16:03:50,This year marks the first time Dutch citizens can vote from abroad in the electoral college elections. On March 15t… https://t.co/GZiR2SKkGf,0,Hootsuite Inc.,
Monroe College Mustangs,745721978,"New Rochelle, NY",2023-01-24 16:03:39,"GAMEDAY!

It's a rematch from last week at the MAC, as the Mustangs JV men's basketball team hosts Manhattanville C… https://t.co/A6DSHq3pnF",1,Hootsuite Inc.,
NYSCATE 💡💻,8846192,"New York, USA",2023-01-24 16:02:47,"DigCit Summit
Global Student Showcase

Call For Presenters

April 1, 2023
LeMoyne College
Syracuse, NY… https://t.co/5TYgs2fp3F",0,Hootsuite Inc.,
Robin Hood,163614583,New york,2023-01-24 16:02:02,You skip class in college... free credit😂,0,Twitter Web App,
7th Rounders Podcast,1083201848260071424,"New York, NY",2023-01-24 16:01:24,"New episode 🚨 

We recap the Divisional Round, preview Championship Weekend, talk some college hoops, play some tri… https://t.co/d8yJlyPWYb",0,Twitter for iPhone,
"Troy Vincent, Sr.",987080287,"New York, NY",2023-01-24 16:00:38,"The @ShrineBowl is coming to Vegas next week 🔥

130 of the nation’s top college football players, including… https://t.co/qU8kpR8Atn",9,Hootsuite Inc.,
@BKLYN1776🇺🇲,1577976582811140097,"Brooklyn, NY",2023-01-24 15:58:42,"@RepKClark You failed as a parent,sent her to a liberal college and this is what happens",0,Twitter for Android,
Jesse Spector,16037600,"Astoria, NY",2023-01-24 15:58:25,"@crawf34 lmao i have never been more out of shape than college, except for that morning and an entire year’s worth of adrenaline",0,Twitter for iPhone,
York College CUNY,80084697,"Jamaica, New York",2023-01-24 15:51:24,Cardinals! The York College’s Carroll and Milton Petrie Student Emergency Fund assists eligible students coping wit… https://t.co/a35nYTI5jp,0,Twitter Web App,
NC65stan,1417886175671508994,"New York, NY",2023-01-24 15:51:06,@NastyNestor010 @marioagomez_1 he's in college already. shouldn't be either one.,0,Twitter Web App,
ForeverActive.eth🔺,719610929881751554,"New York, USA",2023-01-24 15:49:44,"Having an entrepreneurial mindset, yet being in college is one tough battle. Especially when you have to decide whe… https://t.co/KROoRZg65U",1,Twitter Web App,
Bot of New York,1513860550756818949,NYC,2023-01-24 15:48:46,"My first year in college was a meme. I was twenty years old, and I was doing fine. I was doing so well. I was earni… https://t.co/xRGCyc9jvw",0,"Cheap Bots, Done Quick!",
YT-1300 Freighter,1591162696577286145,Brooklyn,2023-01-24 15:45:34,@RtfFishing @WallStreetSilv Good thing you're past the age of going to college.,0,Twitter Web App,
SportsGrid,86139696,"New York, NY",2023-01-24 15:45:31,"𝗖𝗼𝗹𝗹𝗲𝗴𝗲 𝗕𝗮𝘀𝗸𝗲𝘁𝗯𝗮𝗹𝗹 𝗣𝗶𝗰𝗸𝘀

@TheKevinWalsh and @RightSideVP preview the ACC matchup between Georgia Tech and Clemson… https://t.co/q9AO51kgoP",0,Wildmoka,
ACLS,84596845,New York City,2023-01-24 15:45:11,"New book alert! ""White Enclosures: Racial Capitalism and Coloniality along the Balkan Route"" by @pirorexhepi (2019… https://t.co/r1W9oO6hHI",4,Sprout Social,
Alvina Ling 林佑珊,65882311,"New York, NY",2023-01-24 15:44:15,"Happy book bday to THIS IS NOT MY HOME, the book of my heart. 🧡 
I moved around a lot as a kid, and also moved to T… https://t.co/dinoMoYPkf",4,Twitter for iPhone,
SA,833513724258418688,"New York, NY",2023-01-24 15:41:53,@kropp_top Omg not that photo still for me from fucking 10th grade of college,0,Twitter for iPhone,
LIU Men’s Basketball,51809343,"Brooklyn, NY",2023-01-24 15:41:25,"🏀🚨Hear from head coach Rod Strickland chat with @ChrisCarrino on iHeart: 

https://t.co/t9YI0KfBkk",1,Twitter Web App,
The Workers Circle,49633143,New York City,2023-01-24 15:39:55,Join the Workers Circle College Network for Radical Reading with Irena Klepfisz!  We’ll explore literature that dea… https://t.co/u9kyAolgPd,1,Twitter Web App,
